ID;roomID;roomNo;Description;areClosed;Area (m2);Vertex_Indices;World_Coords_XY
345;100;;;0;1,52;[584, 620, 622, 587];[(8.159, -21.015), (10.224, -21.074), (10.224, -20.319), (8.159, -20.293)]
346;100;;;0;1,62;[623, 621, 624, 625];[(10.647, -20.319), (10.647, -21.074), (12.792, -21.074), (12.792, -20.319)]
347;100;;;0;0,40;[625, 624, 626, 627];[(12.792, -20.319), (12.792, -21.074), (13.503, -20.864), (13.503, -20.484)]
348;100;;;0;1,25;[618, 626, 624, 616];[(13.548, -22.721), (13.503, -20.864), (12.792, -21.074), (12.838, -22.721)]
349;100;;;0;0,19;[625, 627, 629, 628];[(12.792, -20.319), (13.503, -20.484), (13.503, -20.135), (12.792, -20.135)]
350;1;;;0;1,07;[628, 629, 631, 630];[(12.792, -20.135), (13.503, -20.135), (13.503, -18.622), (12.792, -18.622)]
351;100;;;0;0,32;[89, 630, 631, 88];[(12.771, -18.19), (12.792, -18.622), (13.503, -18.622), (13.539, -18.19)]
352;100;;;0;4,87;[11, 619, 617, 9];[(13.561, -29.975), (13.548, -23.113), (12.838, -23.113), (12.851, -29.975)]
353;8;331;;0;62,14;[9, 617, 615, 613, 611, 609, 595, 594, 597, 599, 601, 7];[(12.851, -29.975), (12.838, -23.113), (12.369, -23.113), (11.569, -23.113), (10.647, -23.113), (10.224, -23.113), (7.942, -23.113), (7.597, -23.113), (6.096, -23.113), (4.795, -23.113), (3.777, -23.113), (3.8, -29.975)]
354;17;330;;0;63,35;[5, 603, 605, 607, 231, 3];[(3.271, -29.975), (3.253, -23.009), (0.441, -23.009), (-0.903, -23.009), (-5.825, -22.991), (-5.825, -29.975)]
355;2;331а;;0;3,78;[585, 589, 591, 593, 608, 620, 584];[(8.159, -21.256), (7.942, -21.256), (7.942, -22.109), (7.942, -22.721), (10.224, -22.721), (10.224, -21.074), (8.159, -21.015)]
356;2;;;0;3,57;[610, 612, 614, 616, 624, 621];[(10.647, -22.721), (11.569, -22.721), (12.369, -22.721), (12.838, -22.721), (12.792, -21.074), (10.647, -21.074)]
357;100;;;0;1,27;[89, 632, 634, 633];[(12.771, -18.19), (12.771, -17.91), (8.226, -17.91), (8.226, -18.19)]
358;100;;;0;0,12;[633, 634, 636, 635];[(8.226, -18.19), (8.226, -17.91), (7.785, -17.91), (7.785, -18.19)]
359;100;;;0;0,49;[636, 634, 637, 638];[(7.785, -17.91), (8.226, -17.91), (8.226, -16.802), (7.785, -16.802)]
360;1;;;0;0,55;[638, 637, 639, 640];[(7.785, -16.802), (8.226, -16.802), (8.226, -15.542), (7.785, -15.542)]
361;100;;;0;0,95;[640, 639, 641, 642];[(7.785, -15.542), (8.226, -15.542), (8.226, -13.389), (7.785, -13.389)]
362;100;;;0;0,07;[642, 641, 643, 644];[(7.785, -13.389), (8.226, -13.389), (8.226, -13.225), (7.785, -13.225)]
363;9;;2;0;16,96;[829, 828, 1026, 1027];[(31.029, -14.129), (31.029, -17.646), (35.87, -17.646), (35.87, -14.155)]
364;100;;;0;0,57;[644, 643, 645, 646];[(7.785, -13.225), (8.226, -13.225), (8.226, -11.928), (7.785, -11.928)]
365;100;;;0;0,13;[821, 820, 647, 648];[(7.785, -11.768), (8.226, -11.768), (8.226, -11.475), (7.785, -11.475)]
366;100;;;0;0,07;[648, 647, 649, 650];[(7.785, -11.475), (8.226, -11.475), (8.226, -11.311), (7.785, -11.311)]
367;100;;;0;0,07;[650, 649, 651, 652];[(7.785, -11.311), (8.226, -11.311), (8.226, -11.148), (7.785, -11.148)]
368;100;;;0;0,03;[650, 652, 656, 655];[(7.785, -11.311), (7.785, -11.148), (7.621, -11.148), (7.621, -11.311)]
369;100;;;0;0,03;[648, 650, 655, 654];[(7.785, -11.475), (7.785, -11.311), (7.621, -11.311), (7.621, -11.475)]
370;100;;;0;0,05;[821, 648, 654, 822];[(7.785, -11.768), (7.785, -11.475), (7.621, -11.475), (7.621, -11.768)]
371;100;;;0;0,02;[651, 649, 659, 660];[(8.226, -11.148), (8.226, -11.311), (8.352, -11.311), (8.352, -11.148)]
372;100;;;0;0,02;[649, 647, 658, 659];[(8.226, -11.311), (8.226, -11.475), (8.352, -11.475), (8.352, -11.311)]
373;100;;;0;0,02;[820, 645, 657, 823];[(8.226, -11.768), (8.226, -11.928), (8.352, -11.928), (8.352, -11.768)]
374;100;;;0;0,75;[97, 659, 658, 95];[(12.771, -11.282), (8.352, -11.311), (8.352, -11.475), (12.771, -11.456)]
375;100;;;0;0,95;[652, 651, 661, 662];[(7.785, -11.148), (8.226, -11.148), (8.226, -8.982), (7.785, -8.982)]
376;100;;;0;0,19;[662, 661, 663, 664];[(7.785, -8.982), (8.226, -8.982), (8.226, -8.554), (7.785, -8.554)]
377;100;;;0;0,70;[664, 663, 665, 666];[(7.785, -8.554), (8.226, -8.554), (8.226, -6.955), (7.785, -6.955)]
378;1;;;0;0,51;[666, 665, 667, 668];[(7.785, -6.955), (8.226, -6.955), (8.226, -5.809), (7.785, -5.809)]
379;100;;;0;0,70;[668, 667, 669, 670];[(7.785, -5.809), (8.226, -5.809), (8.226, -4.222), (7.785, -4.222)]
380;100;;;0;0,27;[670, 669, 671, 672];[(7.785, -4.222), (8.226, -4.222), (8.226, -3.618), (7.785, -3.618)]
381;100;;;0;0,19;[670, 672, 674, 673];[(7.785, -4.222), (7.785, -3.618), (7.47, -3.618), (7.47, -4.222)]
382;100;;;0;2,76;[107, 671, 669, 105];[(12.771, -3.611), (8.226, -3.618), (8.226, -4.222), (12.771, -4.22)]
383;1;;;0;0,88;[677, 675, 676, 678];[(7.47, 2.603), (8.226, 2.603), (8.226, 3.774), (7.47, 3.774)]
384;100;;;0;0,32;[678, 676, 679, 680];[(7.47, 3.774), (8.226, 3.774), (8.226, 4.202), (7.47, 4.202)]
385;100;;;0;4,70;[672, 671, 675, 677, 674];[(7.785, -3.618), (8.226, -3.618), (8.226, 2.603), (7.47, 2.603), (7.47, -3.618)]
386;100;;;0;0,54;[680, 679, 681, 682];[(7.47, 4.202), (8.226, 4.202), (8.226, 4.92), (7.47, 4.92)]
387;100;;;0;0,15;[682, 681, 683, 684];[(7.47, 4.92), (8.226, 4.92), (8.226, 5.121), (7.47, 5.121)]
388;1;;;0;0,89;[684, 683, 685, 686];[(7.47, 5.121), (8.226, 5.121), (8.226, 6.305), (7.47, 6.305)]
389;100;;;0;3,32;[686, 685, 687, 688];[(7.47, 6.305), (8.226, 6.305), (8.226, 10.699), (7.47, 10.699)]
390;100;;;0;0,28;[688, 687, 689, 690];[(7.47, 10.699), (8.226, 10.699), (8.226, 11.064), (7.47, 11.064)]
391;1;;;0;0,91;[690, 689, 691, 692];[(7.47, 11.064), (8.226, 11.064), (8.226, 12.273), (7.47, 12.273)]
392;100;;;0;1,07;[692, 691, 693, 694];[(7.47, 12.273), (8.226, 12.273), (8.226, 13.683), (7.47, 13.683)]
393;100;;;0;1,32;[694, 693, 695, 696];[(7.47, 13.683), (8.226, 13.683), (9.219, 15.491), (7.47, 14.414)]
394;100;;;0;0,95;[696, 695, 697, 698];[(7.47, 14.414), (9.219, 15.491), (8.339, 15.497), (7.47, 15.497)]
395;100;;;0;4,54;[698, 697, 699, 700];[(7.47, 15.497), (8.339, 15.497), (8.339, 20.722), (7.47, 20.722)]
396;1;;;0;1,02;[700, 699, 701, 702];[(7.47, 20.722), (8.339, 20.722), (8.339, 21.893), (7.47, 21.893)]
397;100;;;0;1,55;[702, 701, 703, 704];[(7.47, 21.893), (8.339, 21.893), (8.339, 23.681), (7.47, 23.681)]
398;100;;;0;0,90;[704, 703, 705, 706];[(7.47, 23.681), (8.339, 23.681), (8.339, 24.714), (7.47, 24.714)]
399;100;;;0;3,22;[706, 705, 707, 708];[(7.47, 24.714), (8.339, 24.714), (8.339, 28.416), (7.47, 28.416)]
400;1;;;0;1,03;[708, 707, 709, 710];[(7.47, 28.416), (8.339, 28.416), (8.339, 29.6), (7.47, 29.6)]
401;100;;;0;0,08;[710, 709, 711, 712];[(7.47, 29.6), (8.339, 29.6), (8.339, 29.688), (7.47, 29.688)]
402;100;;;0;0,32;[712, 711, 713, 714];[(7.47, 29.688), (8.339, 29.688), (8.339, 30.053), (7.47, 30.053)]
403;100;;;0;2,25;[714, 713, 715, 716];[(7.47, 30.053), (8.339, 30.053), (8.339, 32.647), (7.47, 32.647)]
404;1;;;0;1,02;[716, 715, 717, 718];[(7.47, 32.647), (8.339, 32.647), (8.339, 33.818), (7.47, 33.818)]
405;100;;;0;0,74;[718, 717, 719, 720];[(7.47, 33.818), (8.339, 33.818), (8.339, 34.674), (7.47, 34.674)]
406;100;;;0;1,11;[141, 720, 719, 139];[(7.472, 35.979), (7.47, 34.674), (8.339, 34.674), (8.303, 35.979)]
407;100;;;0;0,75;[137, 139, 719, 721];[(8.895, 35.979), (8.303, 35.979), (8.339, 34.674), (8.894, 34.678)]
408;100;;;0;0,30;[663, 661, 722, 723];[(8.226, -8.554), (8.226, -8.982), (8.931, -8.982), (8.931, -8.554)]
409;8;;;0;0,34;[723, 722, 724, 725];[(8.931, -8.554), (8.931, -8.982), (9.724, -8.982), (9.724, -8.554)]
410;100;;;0;1,32;[101, 725, 724, 99];[(12.771, -8.553), (9.724, -8.554), (9.724, -8.982), (12.771, -8.994)]
411;100;;;0;4,15;[247, 245, 825, 827, 726, 727];[(-5.825, -11.302), (-5.825, -11.755), (-3.147, -11.755), (1.214, -11.755), (3.335, -11.755), (3.335, -11.302)]
412;100;;;0;0,19;[727, 726, 728, 729];[(3.335, -11.302), (3.335, -11.755), (3.749, -11.755), (3.749, -11.302)]
413;100;;;0;0,07;[729, 728, 730, 731];[(3.749, -11.302), (3.749, -11.755), (3.901, -11.755), (3.901, -11.302)]
414;100;;;0;0,03;[730, 728, 733, 734];[(3.901, -11.755), (3.749, -11.755), (3.749, -11.933), (3.901, -11.933)]
415;100;;;0;0,07;[728, 726, 732, 733];[(3.749, -11.755), (3.335, -11.755), (3.335, -11.933), (3.749, -11.933)]
416;100;;;0;0,02;[729, 731, 737, 736];[(3.749, -11.302), (3.901, -11.302), (3.901, -11.155), (3.749, -11.155)]
417;100;;;0;0,06;[727, 729, 736, 735];[(3.335, -11.302), (3.749, -11.302), (3.749, -11.155), (3.335, -11.155)]
418;100;;;0;1,04;[735, 736, 739, 738];[(3.335, -11.155), (3.749, -11.155), (3.749, -8.641), (3.335, -8.641)]
419;1;;;0;0,55;[738, 739, 741, 740];[(3.335, -8.641), (3.749, -8.641), (3.749, -7.322), (3.335, -7.322)]
420;100;;;0;1,25;[740, 741, 743, 742];[(3.335, -7.322), (3.749, -7.322), (3.749, -4.3), (3.335, -4.3)]
421;100;;;0;0,07;[742, 743, 745, 744];[(3.335, -4.3), (3.749, -4.3), (3.749, -4.118), (3.335, -4.118)]
422;100;;;0;0,22;[744, 745, 747, 746];[(3.335, -4.118), (3.749, -4.118), (3.749, -3.59), (3.335, -3.59)]
423;100;;;0;0,12;[747, 745, 748, 749];[(3.749, -3.59), (3.749, -4.118), (3.967, -4.118), (3.967, -3.59)]
424;100;;;0;0,05;[744, 746, 752, 751];[(3.335, -4.118), (3.335, -3.59), (3.248, -3.59), (3.248, -4.118)]
425;100;;;0;0,02;[742, 744, 751, 750];[(3.335, -4.3), (3.335, -4.118), (3.248, -4.118), (3.248, -4.3)]
426;100;;;0;6,43;[249, 750, 751, 752, 251];[(-5.825, -4.303), (3.248, -4.3), (3.248, -4.118), (3.248, -3.59), (-5.825, -3.595)]
427;100;;;0;0,88;[746, 747, 749, 755, 756, 752];[(3.335, -3.59), (3.749, -3.59), (3.967, -3.59), (3.967, -2.368), (3.248, -2.368), (3.248, -3.59)]
428;1;;;0;0,57;[756, 755, 754, 753];[(3.248, -2.368), (3.967, -2.368), (3.967, -1.575), (3.248, -1.575)]
429;100;;;0;0,35;[757, 758, 760, 759];[(3.248, -1.021), (3.967, -1.021), (3.967, -0.53), (3.248, -0.53)]
430;100;;;0;0,40;[753, 754, 758, 757];[(3.248, -1.575), (3.967, -1.575), (3.967, -1.021), (3.248, -1.021)]
431;100;;;0;1,04;[759, 760, 762, 761];[(3.248, -0.53), (3.967, -0.53), (3.967, 0.918), (3.248, 0.918)]
432;1;;;0;0,56;[761, 762, 764, 763];[(3.248, 0.918), (3.967, 0.918), (3.967, 1.699), (3.248, 1.699)]
433;100;;;0;0,25;[763, 764, 766, 765];[(3.248, 1.699), (3.967, 1.699), (3.967, 2.042), (3.248, 2.042)]
434;100;;;0;0,24;[765, 766, 768, 767];[(3.248, 2.042), (3.967, 2.042), (3.967, 2.382), (3.248, 2.382)]
435;100;;;0;1,11;[767, 768, 770, 769];[(3.248, 2.382), (3.967, 2.382), (3.967, 3.918), (3.248, 3.918)]
436;100;;;0;0,12;[769, 770, 772, 771];[(3.248, 3.918), (3.967, 3.918), (3.967, 4.081), (3.248, 4.081)]
437;100;;;0;0,21;[771, 772, 774, 773];[(3.248, 4.081), (3.967, 4.081), (3.967, 4.371), (3.248, 4.371)]
438;1;;;0;0,89;[773, 774, 776, 775];[(3.248, 4.371), (3.967, 4.371), (3.967, 5.605), (3.248, 5.605)]
439;100;;;0;0,08;[775, 776, 778, 777];[(3.248, 5.605), (3.967, 5.605), (3.967, 5.718), (3.248, 5.718)]
440;100;;;0;0,11;[777, 778, 780, 779];[(3.248, 5.718), (3.967, 5.718), (3.967, 5.87), (3.248, 5.87)]
441;100;;;0;0,94;[779, 780, 782, 781];[(3.248, 5.87), (3.967, 5.87), (3.967, 7.179), (3.248, 7.179)]
442;100;;;0;0,47;[781, 782, 784, 783];[(3.248, 7.179), (3.967, 7.179), (3.967, 7.796), (3.147, 7.796)]
443;100;;;0;1,85;[783, 784, 786, 787, 785];[(3.147, 7.796), (3.967, 7.796), (3.967, 10.05), (3.467, 10.05), (3.147, 10.05)]
444;100;;;0;0,32;[787, 786, 788, 789];[(3.467, 10.05), (3.967, 10.05), (3.967, 10.692), (3.467, 10.692)]
445;1;;;0;0,62;[789, 788, 790, 791];[(3.467, 10.692), (3.967, 10.692), (3.967, 11.935), (3.467, 11.935)]
446;100;;;0;0,87;[570, 791, 790, 572];[(3.484, 13.703), (3.467, 11.935), (3.967, 11.935), (3.969, 13.703)]
447;100;;;0;3,45;[261, 259, 792, 793];[(-5.825, 7.774), (-5.825, 7.193), (0.129, 7.193), (0.129, 7.774)]
448;100;;;0;0,10;[793, 792, 794, 795];[(0.129, 7.774), (0.129, 7.193), (0.309, 7.193), (0.309, 7.774)]
449;100;;;0;1,73;[783, 795, 794, 781];[(3.147, 7.796), (0.309, 7.774), (0.309, 7.193), (3.248, 7.179)]
450;100;;;0;0,08;[794, 792, 796, 797];[(0.309, 7.193), (0.129, 7.193), (0.129, 6.751), (0.309, 6.751)]
451;2;;;0;0,14;[797, 796, 798, 799];[(0.309, 6.751), (0.129, 6.751), (0.129, 5.964), (0.309, 5.964)]
452;100;;;0;0,02;[799, 798, 800, 801];[(0.309, 5.964), (0.129, 5.964), (0.129, 5.868), (0.309, 5.868)]
453;100;;;0;0,03;[801, 800, 802, 803];[(0.309, 5.868), (0.129, 5.868), (0.129, 5.716), (0.309, 5.716)]
454;100;;;0;0,45;[779, 801, 803, 777];[(3.248, 5.87), (0.309, 5.868), (0.309, 5.716), (3.248, 5.718)]
455;100;;;0;1,84;[257, 255, 804, 805];[(-5.825, 2.334), (-5.825, 2.026), (0.154, 2.026), (0.154, 2.334)]
456;100;;;0;0,05;[805, 804, 806, 807];[(0.154, 2.334), (0.154, 2.026), (0.301, 2.026), (0.301, 2.334)]
457;100;;;0;0,95;[767, 807, 806, 765];[(3.248, 2.382), (0.301, 2.334), (0.301, 2.026), (3.248, 2.042)]
458;100;;;0;0,09;[805, 807, 809, 808];[(0.154, 2.334), (0.301, 2.334), (0.301, 2.959), (0.154, 2.959)]
459;2;;;0;0,12;[808, 809, 811, 810];[(0.154, 2.959), (0.301, 2.959), (0.301, 3.787), (0.154, 3.787)]
460;100;;;0;0,02;[810, 811, 813, 812];[(0.154, 3.787), (0.301, 3.787), (0.301, 3.925), (0.154, 3.925)]
461;100;;;0;0,02;[812, 813, 815, 814];[(0.154, 3.925), (0.301, 3.925), (0.301, 4.063), (0.154, 4.063)]
462;100;;;0;0,44;[771, 815, 813, 769];[(3.248, 4.081), (0.301, 4.063), (0.301, 3.925), (3.248, 3.918)]
463;100;;;0;0,35;[252, 253, 816, 817];[(-6.586, -1.002), (-5.825, -1.002), (-5.825, -0.541), (-6.586, -0.541)]
464;100;;;0;4,32;[759, 816, 253, 757];[(3.248, -0.53), (-5.825, -0.541), (-5.825, -1.002), (3.248, -1.021)]
465;100;;;0;6,36;[114, 681, 679, 109];[(17.093, 4.915), (8.226, 4.92), (8.226, 4.202), (17.093, 4.197)]
466;100;;;0;3,24;[118, 689, 687, 116];[(17.093, 11.06), (8.226, 11.064), (8.226, 10.699), (17.093, 10.695)]
467;100;;;0;0,90;[695, 693, 818, 819];[(9.219, 15.491), (8.226, 13.683), (9.219, 13.683), (9.219, 14.414)]
468;100;;;0;5,75;[122, 819, 818, 120];[(17.093, 14.409), (9.219, 14.414), (9.219, 13.683), (17.093, 13.679)]
469;100;;;0;9,19;[128, 705, 703, 126];[(17.243, 24.709), (8.339, 24.714), (8.339, 23.681), (17.243, 23.677)]
470;100;;;0;3,25;[132, 713, 711, 130];[(17.243, 30.061), (8.339, 30.053), (8.339, 29.688), (17.243, 29.696)]
471;8;313;аудитория;0;52,01;[134, 137, 721, 719, 717, 715, 713, 132];[(17.243, 35.979), (8.895, 35.979), (8.894, 34.678), (8.339, 34.674), (8.339, 33.818), (8.339, 32.647), (8.339, 30.053), (17.243, 30.061)]
472;8;312;аудитория;0;44,34;[130, 711, 709, 707, 705, 128];[(17.243, 29.696), (8.339, 29.688), (8.339, 29.6), (8.339, 28.416), (8.339, 24.714), (17.243, 24.709)]
473;8;311;аудитория;0;81,57;[124, 126, 703, 701, 699, 697, 695, 819, 122];[(17.243, 14.409), (17.243, 23.677), (8.339, 23.681), (8.339, 21.893), (8.339, 20.722), (8.339, 15.497), (9.219, 15.491), (9.219, 14.414), (17.093, 14.409)]
474;8;310;;0;23,23;[120, 818, 693, 691, 689, 118];[(17.093, 13.679), (9.219, 13.683), (8.226, 13.683), (8.226, 12.273), (8.226, 11.064), (17.093, 11.06)]
475;8;309;аудитория;0;51,25;[116, 687, 685, 683, 681, 114];[(17.093, 10.695), (8.226, 10.699), (8.226, 6.305), (8.226, 5.121), (8.226, 4.92), (17.093, 4.915)]
476;8;308;аудитория;0;68,99;[106, 110, 113, 109, 679, 676, 675, 671, 107];[(13.539, -3.611), (16.331, -3.611), (17.093, -2.859), (17.093, 4.197), (8.226, 4.202), (8.226, 3.774), (8.226, 2.603), (8.226, -3.618), (12.771, -3.611)]
477;8;307;;0;19,70;[103, 105, 669, 667, 665, 663, 723, 725, 101];[(12.771, -4.398), (12.771, -4.22), (8.226, -4.222), (8.226, -5.809), (8.226, -6.955), (8.226, -8.554), (8.931, -8.554), (9.724, -8.554), (12.771, -8.553)]
478;8;;;0;10,48;[99, 724, 722, 661, 651, 660, 659, 97];[(12.771, -8.994), (9.724, -8.982), (8.931, -8.982), (8.226, -8.982), (8.226, -11.148), (8.352, -11.148), (8.352, -11.311), (12.771, -11.282)]
479;1;;;0;8,07;[1027, 1026, 866, 872, 874, 876];[(35.87, -14.155), (35.87, -17.646), (38.186, -17.646), (38.186, -16.98), (38.186, -14.969), (38.186, -14.167)]
480;100;;;0;0,04;[647, 820, 823, 658];[(8.226, -11.475), (8.226, -11.768), (8.352, -11.768), (8.352, -11.475)]
481;100;;;0;0,03;[646, 821, 822, 653];[(7.785, -11.928), (7.785, -11.768), (7.621, -11.768), (7.621, -11.928)]
482;100;;;0;0,07;[646, 645, 820, 821];[(7.785, -11.928), (8.226, -11.928), (8.226, -11.768), (7.785, -11.768)]
483;8;328;аудитория;0;64,13;[247, 727, 735, 738, 740, 742, 750, 249];[(-5.825, -11.302), (3.335, -11.302), (3.335, -11.155), (3.335, -8.641), (3.335, -7.322), (3.335, -4.3), (3.248, -4.3), (-5.825, -4.303)]
484;1;;;0;22,95;[824, 825, 245, 243, 241];[(-3.147, -20.324), (-3.147, -11.755), (-5.825, -11.755), (-5.825, -20.114), (-5.825, -20.324)]
485;9;;2;0;37,37;[827, 825, 824, 826];[(1.214, -11.755), (-3.147, -11.755), (-3.147, -20.324), (1.214, -20.324)]
486;15;327;Деканат;0;23,42;[251, 752, 756, 753, 757, 253];[(-5.825, -3.595), (3.248, -3.59), (3.248, -2.368), (3.248, -1.575), (3.248, -1.021), (-5.825, -1.002)]
487;15;326;Деканат;0;23,26;[816, 759, 761, 763, 765, 806, 804, 255];[(-5.825, -0.541), (3.248, -0.53), (3.248, 0.918), (3.248, 1.699), (3.248, 2.042), (0.301, 2.026), (0.154, 2.026), (-5.825, 2.026)]
488;2;;;0;4,61;[769, 813, 811, 809, 807, 767];[(3.248, 3.918), (0.301, 3.925), (0.301, 3.787), (0.301, 2.959), (0.301, 2.334), (3.248, 2.382)]
489;14;325;;0;34,11;[257, 805, 808, 810, 812, 814, 815, 771, 773, 775, 777, 803, 802, 800, 798, 796, 792, 259];[(-5.825, 2.334), (0.154, 2.334), (0.154, 2.959), (0.154, 3.787), (0.154, 3.925), (0.154, 4.063), (0.301, 4.063), (3.248, 4.081), (3.248, 4.371), (3.248, 5.605), (3.248, 5.718), (0.309, 5.716), (0.129, 5.716), (0.129, 5.868), (0.129, 5.964), (0.129, 6.751), (0.129, 7.193), (-5.825, 7.193)]
490;2;;;0;3,87;[781, 794, 797, 799, 801, 779];[(3.248, 7.179), (0.309, 7.193), (0.309, 6.751), (0.309, 5.964), (0.309, 5.868), (3.248, 5.87)]
491;8;324;аудитория;0;54,35;[261, 793, 795, 783, 785, 787, 789, 791, 570, 568, 566, 564, 562, 263];[(-5.825, 7.774), (0.129, 7.774), (0.309, 7.774), (3.147, 7.796), (3.147, 10.05), (3.467, 10.05), (3.467, 10.692), (3.467, 11.935), (3.484, 13.703), (0.412, 13.703), (0.104, 13.703), (-2.707, 13.703), (-2.888, 13.703), (-5.825, 13.703)]
492;100;;;0;0,81;[627, 626, 830, 831];[(13.503, -20.484), (13.503, -20.864), (15.64, -20.864), (15.64, -20.484)]
493;1;;;0;0,52;[831, 830, 832, 833];[(15.64, -20.484), (15.64, -20.864), (17.016, -20.864), (17.016, -20.484)]
494;100;;;0;1,66;[833, 832, 834, 835];[(17.016, -20.484), (17.016, -20.864), (21.395, -20.864), (21.395, -20.484)]
495;100;;;0;0,08;[835, 834, 836, 837];[(21.395, -20.484), (21.395, -20.864), (21.611, -20.864), (21.611, -20.484)]
496;100;;;0;0,53;[837, 836, 838, 839];[(21.611, -20.484), (21.611, -20.864), (23.019, -20.864), (23.019, -20.484)]
497;100;;;0;0,85;[839, 838, 840, 841];[(23.019, -20.484), (23.019, -20.864), (25.268, -20.864), (25.268, -20.484)]
498;1;;;0;0,51;[841, 840, 842, 843];[(25.268, -20.484), (25.268, -20.864), (26.624, -20.864), (26.624, -20.484)]
499;100;;;0;3,24;[843, 842, 844, 845];[(26.624, -20.484), (26.624, -20.864), (35.144, -20.864), (35.144, -20.484)]
500;100;;;0;0,11;[845, 844, 846, 847];[(35.144, -20.484), (35.144, -20.864), (35.405, -20.961), (35.405, -20.484)]
501;100;;;0;1,90;[847, 846, 848, 849];[(35.405, -20.484), (35.405, -20.961), (39.382, -20.961), (39.382, -20.484)]
502;1;;;0;0,65;[849, 848, 850, 851];[(39.382, -20.484), (39.382, -20.961), (40.737, -20.961), (40.737, -20.484)]
503;100;;;0;0,71;[851, 850, 852, 853];[(40.737, -20.484), (40.737, -20.961), (42.22, -20.961), (42.22, -20.484)]
504;100;;;0;0,10;[853, 852, 854, 855];[(42.22, -20.484), (42.22, -20.961), (42.421, -20.961), (42.421, -20.484)]
505;100;;;0;0,18;[855, 854, 856, 857];[(42.421, -20.484), (42.421, -20.961), (42.801, -20.961), (42.801, -20.484)]
506;100;;;0;0,16;[860, 858, 859, 861];[(42.801, -21.653), (42.22, -21.653), (42.22, -21.929), (42.801, -21.929)]
507;100;;;0;0,32;[861, 859, 862, 863];[(42.801, -21.929), (42.22, -21.929), (42.22, -22.473), (42.801, -22.473)]
508;100;;;0;0,40;[854, 852, 858, 860, 856];[(42.421, -20.961), (42.22, -20.961), (42.22, -21.653), (42.801, -21.653), (42.801, -20.961)]
509;17;;;0;0,73;[863, 862, 864, 865];[(42.801, -22.473), (42.22, -22.473), (42.22, -23.724), (42.801, -23.724)]
510;100;;;0;3,61;[23, 865, 864, 21];[(42.784, -29.975), (42.801, -23.724), (42.22, -23.724), (42.21, -29.975)]
511;100;;;0;2,48;[19, 846, 844, 17];[(35.441, -29.975), (35.405, -20.961), (35.144, -20.864), (35.154, -29.975)]
512;100;;;0;1,88;[15, 836, 834, 13];[(21.6, -29.975), (21.611, -20.864), (21.395, -20.864), (21.403, -29.975)]
513;100;;;0;4,72;[82, 84, 867, 866, 1026, 828];[(29.51, -17.646), (29.51, -18.19), (38.186, -18.19), (38.186, -17.646), (35.87, -17.646), (31.029, -17.646)]
514;100;;;0;0,40;[866, 867, 869, 868];[(38.186, -17.646), (38.186, -18.19), (38.829, -18.19), (38.829, -17.488)]
515;100;;;0;0,46;[868, 869, 871, 870];[(38.829, -17.488), (38.829, -18.19), (39.485, -18.19), (39.485, -17.488)]
516;100;;;0;0,38;[866, 868, 873, 872];[(38.186, -17.646), (38.829, -17.488), (38.829, -16.98), (38.186, -16.98)]
517;1;;;0;1,29;[872, 873, 875, 874];[(38.186, -16.98), (38.829, -16.98), (38.829, -14.969), (38.186, -14.969)]
518;100;;;0;0,52;[874, 875, 877, 876];[(38.186, -14.969), (38.829, -14.969), (38.829, -14.167), (38.186, -14.167)]
519;100;;;0;0,59;[876, 877, 879, 878];[(38.186, -14.167), (38.829, -14.167), (38.829, -13.331), (38.05, -13.331)]
520;100;;;0;2,76;[878, 879, 881, 882, 880];[(38.05, -13.331), (38.829, -13.331), (38.829, -9.785), (38.13, -9.785), (38.05, -9.785)]
521;100;;;0;0,51;[882, 881, 883, 884];[(38.13, -9.785), (38.829, -9.785), (38.829, -9.062), (38.13, -9.062)]
522;1;;;0;0,91;[884, 883, 885, 886];[(38.13, -9.062), (38.829, -9.062), (38.829, -7.763), (38.13, -7.763)]
523;100;;;0;0,08;[886, 885, 887, 888];[(38.13, -7.763), (38.829, -7.763), (38.829, -7.65), (38.13, -7.65)]
524;100;;;0;0,33;[888, 887, 889, 890];[(38.13, -7.65), (38.829, -7.65), (38.829, -7.176), (38.13, -7.176)]
525;100;;;0;0,21;[890, 889, 891, 892];[(38.13, -7.176), (38.829, -7.176), (38.829, -6.871), (38.13, -6.871)]
526;1;;;0;0,89;[892, 891, 893, 894];[(38.13, -6.871), (38.829, -6.871), (38.829, -5.595), (38.13, -5.595)]
527;100;;;0;3,14;[894, 893, 895, 896];[(38.13, -5.595), (38.829, -5.595), (38.829, -1.109), (38.13, -1.109)]
528;100;;;0;0,24;[896, 895, 897, 898];[(38.13, -1.109), (38.829, -1.109), (38.829, -0.77), (38.13, -0.77)]
529;1;;;0;1,02;[898, 897, 899, 900];[(38.13, -0.77), (38.829, -0.77), (38.829, 0.687), (38.13, 0.687)]
530;100;;;0;0,45;[900, 899, 901, 902];[(38.13, 0.687), (38.829, 0.687), (38.829, 1.331), (38.13, 1.331)]
531;100;;;0;0,20;[902, 901, 903, 904];[(38.13, 1.331), (38.829, 1.331), (38.829, 1.613), (38.13, 1.613)]
532;1;;;0;1,00;[904, 903, 905, 906];[(38.13, 1.613), (38.829, 1.613), (38.829, 3.047), (38.13, 3.047)]
