ID;roomID;roomNo;Description;areClosed;Area (m2);Vertex_Indices;World_Coords_XY
388;1;;;0;0,33;[765, 766, 768, 767];[(9.226, 10.405), (9.226, 10.033), (10.12, 10.033), (10.12, 10.405)]
389;100;;;0;1,11;[767, 768, 770, 769];[(10.12, 10.405), (10.12, 10.033), (13.104, 10.033), (13.104, 10.405)]
390;100;;;0;0,06;[769, 770, 772, 771];[(13.104, 10.405), (13.104, 10.033), (13.255, 10.033), (13.255, 10.405)]
391;100;;;0;0,34;[771, 772, 774, 773];[(13.255, 10.405), (13.255, 10.033), (14.172, 10.033), (14.172, 10.405)]
392;1;;;0;0,34;[773, 774, 776, 775];[(14.172, 10.405), (14.172, 10.033), (15.083, 10.033), (15.083, 10.405)]
393;100;;;0;1,06;[775, 776, 778, 777];[(15.083, 10.405), (15.083, 10.033), (17.931, 10.033), (17.931, 10.405)]
394;1;;;0;0,77;[736, 796, 797, 737];[(28.28, 12.245), (28.241, 10.507), (28.712, 10.507), (28.696, 12.245)]
395;1;;;0;19,62;[702, 710, 706, 711, 783, 780, 784, 786, 788, 790, 792, 796, 736, 728, 726, 724, 722, 720, 718, 716, 714, 712];[(22.117, 12.382), (21.176, 12.382), (18.315, 12.382), (18.315, 12.242), (18.356, 10.527), (18.356, 10.405), (20.22, 10.405), (21.114, 10.405), (24.451, 10.405), (25.421, 10.405), (28.241, 10.405), (28.241, 10.507), (28.28, 12.245), (28.28, 12.382), (27.87, 12.382), (27.755, 12.382), (25.418, 12.382), (25.303, 12.382), (24.971, 12.382), (24.075, 12.382), (23.019, 12.382), (22.904, 12.382)]
396;1;;;0;0,69;[708, 782, 783, 711];[(17.931, 12.242), (17.931, 10.527), (18.356, 10.527), (18.315, 12.242)]
397;100;;;0;0,21;[779, 781, 780, 783, 782, 777, 778];[(18.18, 10.033), (18.356, 10.033), (18.356, 10.405), (18.356, 10.527), (17.931, 10.527), (17.931, 10.405), (17.931, 10.033)]
398;100;;;0;0,69;[58, 781, 779, 56];[(18.348, 5.987), (18.356, 10.033), (18.18, 10.033), (18.182, 5.987)]
399;100;;;0;0,61;[54, 772, 770, 52];[(13.259, 5.987), (13.255, 10.033), (13.104, 10.033), (13.11, 5.987)]
400;100;;;0;0,69;[780, 781, 785, 784];[(18.356, 10.405), (18.356, 10.033), (20.22, 10.033), (20.22, 10.405)]
401;1;;;0;0,33;[784, 785, 787, 786];[(20.22, 10.405), (20.22, 10.033), (21.114, 10.033), (21.114, 10.405)]
402;100;;;0;1,24;[786, 787, 789, 788];[(21.114, 10.405), (21.114, 10.033), (24.451, 10.033), (24.451, 10.405)]
403;1;;;0;0,36;[788, 789, 791, 790];[(24.451, 10.405), (24.451, 10.033), (25.421, 10.033), (25.421, 10.405)]
404;100;;;0;1,05;[790, 791, 793, 792];[(25.421, 10.405), (25.421, 10.033), (28.241, 10.033), (28.241, 10.405)]
405;100;;;0;0,18;[792, 793, 795, 794];[(28.241, 10.405), (28.241, 10.033), (28.712, 10.033), (28.712, 10.405)]
406;100;;;0;0,05;[792, 794, 797, 796];[(28.241, 10.405), (28.712, 10.405), (28.712, 10.507), (28.241, 10.507)]
407;100;;;0;0,04;[794, 795, 799, 798];[(28.712, 10.405), (28.712, 10.033), (28.832, 10.033), (28.832, 10.405)]
408;100;;;0;0,33;[795, 793, 800, 801];[(28.712, 10.033), (28.241, 10.033), (28.241, 9.335), (28.712, 9.335)]
409;100;;;0;0,13;[801, 800, 802, 803];[(28.712, 9.335), (28.241, 9.335), (28.241, 9.068), (28.712, 9.068)]
410;100;;;0;0,32;[801, 803, 805, 804];[(28.712, 9.335), (28.712, 9.068), (29.927, 9.068), (29.927, 9.335)]
411;100;;;0;0,08;[804, 805, 807, 806];[(29.927, 9.335), (29.927, 9.068), (30.236, 9.068), (30.236, 9.335)]
412;100;;;0;0,38;[807, 805, 808, 809];[(30.236, 9.068), (29.927, 9.068), (29.927, 7.853), (30.236, 7.853)]
413;100;;;0;0,12;[809, 808, 810, 811];[(30.236, 7.853), (29.927, 7.853), (29.927, 7.453), (30.236, 7.453)]
414;100;;;0;0,48;[810, 808, 812, 813];[(29.927, 7.453), (29.927, 7.853), (28.73, 7.853), (28.73, 7.453)]
415;100;;;0;0,19;[813, 812, 814, 815];[(28.73, 7.453), (28.73, 7.853), (28.245, 7.853), (28.245, 7.453)]
416;100;;;0;0,58;[802, 814, 812, 803];[(28.241, 9.068), (28.245, 7.853), (28.73, 7.853), (28.712, 9.068)]
417;100;;;0;0,70;[64, 813, 815, 62];[(28.745, 6.013), (28.73, 7.453), (28.245, 7.453), (28.256, 6.013)]
418;100;;;0;1,01;[809, 811, 817, 816];[(30.236, 7.853), (30.236, 7.453), (32.75, 7.453), (32.75, 7.853)]
419;100;;;0;0,16;[816, 817, 819, 818];[(32.75, 7.853), (32.75, 7.453), (33.139, 7.453), (33.139, 7.853)]
420;100;;;0;0,04;[816, 818, 821, 820];[(32.75, 7.853), (33.139, 7.853), (33.139, 7.969), (32.75, 7.969)]
421;100;;;0;0,85;[819, 817, 822, 823];[(33.139, 7.453), (32.75, 7.453), (32.75, 5.266), (33.139, 5.266)]
422;1;;;0;0,34;[823, 822, 824, 825];[(33.139, 5.266), (32.75, 5.266), (32.75, 4.383), (33.139, 4.383)]
423;100;;;0;0,74;[825, 824, 826, 827];[(33.139, 4.383), (32.75, 4.383), (32.75, 2.451), (33.139, 2.489)]
424;1;;;0;6,15;[834, 831, 836, 838, 840, 889, 913, 916, 918, 914, 891, 885, 883, 881, 875, 880];[(33.267, 2.075), (33.139, 2.075), (33.139, 1.073), (33.139, 0.18), (33.139, -0.828), (33.279, -0.828), (33.279, -1.098), (33.578, -1.098), (34.62, -1.098), (34.973, -1.112), (34.973, -0.838), (35.095, -0.838), (35.095, -0.707), (35.095, 1.969), (35.095, 2.08), (34.969, 2.08)]
425;1;;;0;22,83;[82, 84, 911, 909, 907, 905, 903, 901, 899, 897, 895, 893, 887, 892, 917, 915, 890, 842, 844, 846, 848, 850, 852, 854, 856, 858];[(33.14, -12.9), (35.085, -12.9), (35.095, -11.57), (35.095, -10.689), (35.095, -9.071), (35.095, -8.96), (35.095, -6.957), (35.095, -6.089), (35.095, -5.245), (35.095, -5.132), (35.095, -3.407), (35.095, -2.512), (35.095, -1.241), (34.973, -1.241), (34.62, -1.223), (33.578, -1.223), (33.279, -1.223), (33.139, -1.223), (33.139, -2.698), (33.139, -2.923), (33.139, -3.929), (33.139, -4.847), (33.139, -7.819), (33.139, -7.957), (33.139, -9.305), (33.139, -10.194)]
426;1;;;0;0,71;[880, 879, 832, 834];[(34.969, 2.08), (34.969, 2.503), (33.267, 2.489), (33.267, 2.075)]
427;100;;;0;0,21;[828, 830, 831, 834, 832, 827, 826];[(32.75, 2.197), (32.75, 2.075), (33.139, 2.075), (33.267, 2.075), (33.267, 2.489), (33.139, 2.489), (32.75, 2.451)]
428;100;;;0;0,39;[831, 830, 835, 836];[(33.139, 2.075), (32.75, 2.075), (32.75, 1.073), (33.139, 1.073)]
429;1;;;0;0,35;[836, 835, 837, 838];[(33.139, 1.073), (32.75, 1.073), (32.75, 0.18), (33.139, 0.18)]
430;100;;;0;0,39;[838, 837, 839, 840];[(33.139, 0.18), (32.75, 0.18), (32.75, -0.828), (33.139, -0.828)]
431;100;;;0;0,15;[840, 839, 841, 842];[(33.139, -0.828), (32.75, -0.828), (32.75, -1.223), (33.139, -1.223)]
432;100;;;0;0,57;[842, 841, 843, 844];[(33.139, -1.223), (32.75, -1.223), (32.75, -2.698), (33.139, -2.698)]
433;100;;;0;0,09;[844, 843, 845, 846];[(33.139, -2.698), (32.75, -2.698), (32.75, -2.923), (33.139, -2.923)]
434;100;;;0;0,39;[846, 845, 847, 848];[(33.139, -2.923), (32.75, -2.923), (32.75, -3.929), (33.139, -3.929)]
435;1;;;0;0,36;[848, 847, 849, 850];[(33.139, -3.929), (32.75, -3.929), (32.75, -4.847), (33.139, -4.847)]
436;100;;;0;1,15;[850, 849, 851, 852];[(33.139, -4.847), (32.75, -4.847), (32.75, -7.819), (33.139, -7.819)]
437;100;;;0;0,05;[852, 851, 853, 854];[(33.139, -7.819), (32.75, -7.819), (32.75, -7.957), (33.139, -7.957)]
438;100;;;0;0,52;[854, 853, 855, 856];[(33.139, -7.957), (32.75, -7.957), (32.75, -9.305), (33.139, -9.305)]
439;1;;;0;0,35;[856, 855, 857, 858];[(33.139, -9.305), (32.75, -9.305), (32.75, -10.194), (33.139, -10.194)]
440;100;;;0;1,06;[82, 858, 857, 80];[(33.14, -12.9), (33.139, -10.194), (32.75, -10.194), (32.746, -12.9)]
441;100;;;0;0,33;[73, 75, 860, 859];[(28.745, -7.825), (28.745, -7.964), (31.099, -7.964), (31.099, -7.825)]
442;20;;;0;0,12;[859, 860, 862, 861];[(31.099, -7.825), (31.099, -7.964), (31.995, -7.964), (31.995, -7.825)]
443;100;;;0;0,10;[851, 861, 862, 853];[(32.75, -7.819), (31.995, -7.825), (31.995, -7.964), (32.75, -7.957)]
444;100;;;0;0,93;[71, 845, 843, 69];[(28.745, -2.914), (32.75, -2.923), (32.75, -2.698), (28.745, -2.675)]
445;100;;;0;0,99;[67, 828, 826, 65];[(28.745, 2.211), (32.75, 2.197), (32.75, 2.451), (28.745, 2.45)]
446;100;;;0;0,38;[121, 123, 864, 865, 863];[(35.594, 9.964), (35.095, 9.964), (35.095, 9.209), (35.307, 9.209), (35.594, 9.209)]
447;100;;;0;0,20;[865, 864, 866, 867];[(35.307, 9.209), (35.095, 9.209), (35.095, 8.281), (35.307, 8.281)]
448;1;;;0;0,44;[871, 868, 869, 872];[(35.585, 6.408), (35.095, 6.408), (35.095, 5.519), (35.585, 5.519)]
449;100;;;0;1,48;[872, 869, 873, 874];[(35.585, 5.519), (35.095, 5.519), (35.095, 2.503), (35.585, 2.503)]
450;100;;;0;0,92;[868, 871, 870, 867, 866];[(35.095, 6.408), (35.585, 6.408), (35.585, 8.281), (35.307, 8.281), (35.095, 8.281)]
451;100;;;0;0,21;[874, 873, 875, 878, 876];[(35.585, 2.503), (35.095, 2.503), (35.095, 2.08), (35.488, 2.08), (35.585, 2.08)]
452;100;;;0;1,65;[877, 874, 876, 115];[(39.599, 2.486), (35.585, 2.503), (35.585, 2.08), (39.599, 2.085)]
453;100;;;0;0,05;[875, 873, 879, 880];[(35.095, 2.08), (35.095, 2.503), (34.969, 2.503), (34.969, 2.08)]
454;100;;;0;0,04;[878, 875, 881, 882];[(35.488, 2.08), (35.095, 2.08), (35.095, 1.969), (35.488, 1.969)]
455;1;;;0;1,05;[882, 881, 883, 884];[(35.488, 1.969), (35.095, 1.969), (35.095, -0.707), (35.488, -0.707)]
456;100;;;0;0,05;[884, 883, 885, 886];[(35.488, -0.707), (35.095, -0.707), (35.095, -0.838), (35.488, -0.838)]
457;100;;;0;0,16;[886, 885, 887, 888];[(35.488, -0.838), (35.095, -0.838), (35.095, -1.241), (35.488, -1.241)]
458;100;;;0;0,06;[840, 842, 890, 913, 889];[(33.139, -0.828), (33.139, -1.223), (33.279, -1.223), (33.279, -1.098), (33.279, -0.828)]
459;100;;;0;0,05;[887, 885, 891, 914, 892];[(35.095, -1.241), (35.095, -0.838), (34.973, -0.838), (34.973, -1.112), (34.973, -1.241)]
460;100;;;0;1,65;[104, 886, 888, 102];[(39.589, -0.835), (35.488, -0.838), (35.488, -1.241), (39.589, -1.238)]
461;100;;;0;0,50;[888, 887, 893, 894];[(35.488, -1.241), (35.095, -1.241), (35.095, -2.512), (35.488, -2.512)]
462;1;;;0;0,35;[894, 893, 895, 896];[(35.488, -2.512), (35.095, -2.512), (35.095, -3.407), (35.488, -3.407)]
463;100;;;0;0,68;[896, 895, 897, 898];[(35.488, -3.407), (35.095, -3.407), (35.095, -5.132), (35.488, -5.132)]
464;100;;;0;0,04;[898, 897, 899, 900];[(35.488, -5.132), (35.095, -5.132), (35.095, -5.245), (35.488, -5.245)]
465;100;;;0;0,44;[98, 898, 900, 96];[(39.589, -5.139), (35.488, -5.132), (35.488, -5.245), (39.589, -5.241)]
466;100;;;0;0,33;[900, 899, 901, 902];[(35.488, -5.245), (35.095, -5.245), (35.095, -6.089), (35.488, -6.089)]
467;1;;;0;0,34;[902, 901, 903, 904];[(35.488, -6.089), (35.095, -6.089), (35.095, -6.957), (35.488, -6.957)]
468;100;;;0;0,79;[904, 903, 905, 906];[(35.488, -6.957), (35.095, -6.957), (35.095, -8.96), (35.488, -8.96)]
469;100;;;0;0,04;[906, 905, 907, 908];[(35.488, -8.96), (35.095, -8.96), (35.095, -9.071), (35.488, -9.071)]
470;100;;;0;0,44;[94, 906, 908, 92];[(39.589, -8.958), (35.488, -8.96), (35.488, -9.071), (39.589, -9.06)]
471;100;;;0;0,63;[908, 907, 909, 910];[(35.488, -9.071), (35.095, -9.071), (35.095, -10.689), (35.488, -10.689)]
472;1;;;0;0,35;[910, 909, 911, 912];[(35.488, -10.689), (35.095, -10.689), (35.095, -11.57), (35.488, -11.57)]
473;100;;;0;0,53;[86, 912, 911, 84];[(35.486, -12.9), (35.488, -11.57), (35.095, -11.57), (35.085, -12.9)]
474;8;119б;;0;40,14;[290, 294, 476, 478, 480, 288];[(-27.964, -12.904), (-27.964, -2.899), (-31.976, -2.889), (-31.976, -9.478), (-31.976, -10.384), (-31.965, -12.904)]
475;8;119а;;0;40,41;[298, 300, 451, 453, 456, 460, 462, 464, 466, 468, 470, 472, 474, 296];[(-27.964, 5.238), (-27.964, 5.989), (-27.968, 7.385), (-31.976, 7.385), (-31.976, 5.301), (-31.976, 4.398), (-31.976, 2.408), (-31.976, 2.008), (-31.976, 1.286), (-31.976, 0.353), (-31.976, -0.849), (-31.976, -1.301), (-31.976, -2.678), (-27.964, -2.695)]
476;8;119в;;0;46,76;[276, 279, 282, 486, 488, 490, 277];[(-38.807, -1.586), (-38.807, -12.904), (-34.77, -12.904), (-34.77, -3.822), (-34.77, -2.895), (-34.77, -1.33), (-38.807, -1.311)]
477;9;;1;0;17,44;[252, 251, 254, 257, 269, 270, 273, 275, 492, 494, 496, 498, 504];[(-38.65, 2.0), (-39.446, 2.0), (-40.932, 2.0), (-40.932, 1.326), (-40.932, -0.169), (-40.932, -0.825), (-39.463, -0.825), (-38.807, -0.825), (-34.77, -0.84), (-34.77, -0.735), (-34.77, 1.914), (-34.77, 2.002), (-34.893, 2.002)]
478;100;;;0;1,59;[260, 263, 267, 500, 505, 258];[(-42.104, 1.326), (-42.104, -0.169), (-41.588, -0.169), (-41.042, -0.169), (-41.038, 1.326), (-41.579, 1.326)]
479;3;;;0;9,07;[249, 250, 506, 509, 511, 513, 247];[(-38.65, 2.731), (-38.65, 2.615), (-34.893, 2.623), (-34.893, 4.032), (-34.893, 4.827), (-34.893, 5.034), (-38.65, 5.029)]
480;3;;;0;8,41;[245, 529, 515, 517, 519, 521, 244];[(-38.65, 5.511), (-38.65, 5.381), (-34.893, 5.386), (-34.893, 6.108), (-34.893, 6.892), (-34.893, 7.62), (-38.65, 7.62)]
481;2;120;помещение электрика;0;8,40;[235, 239, 243, 523, 524, 526, 528, 233];[(-38.797, 10.0), (-38.797, 7.923), (-38.65, 7.923), (-34.893, 7.924), (-34.748, 7.924), (-34.748, 8.003), (-34.748, 8.792), (-34.767, 10.0)]
482;2;;Серверная;0;10,28;[301, 304, 533, 531, 439, 441, 448, 450, 302];[(-27.279, 5.989), (-24.939, 5.989), (-24.944, 8.62), (-24.944, 9.512), (-24.944, 10.002), (-27.509, 10.002), (-27.509, 7.801), (-27.509, 7.385), (-27.483, 5.989)]
483;2;118;Серверная;0;8,57;[308, 431, 433, 435, 437, 530, 532, 306];[(-22.63, 5.989), (-22.641, 10.002), (-23.588, 10.002), (-24.485, 10.002), (-24.776, 10.002), (-24.776, 9.512), (-24.776, 8.62), (-24.761, 5.989)]
484;8;117;;0;19,67;[312, 421, 425, 427, 429, 310];[(-17.551, 5.989), (-17.547, 10.002), (-18.56, 10.002), (-19.471, 10.002), (-22.452, 10.002), (-22.452, 5.989)]
485;13;116;;0;19,57;[3, 409, 411, 413, 415, 417, 419, 314];[(-12.503, 6.003), (-12.505, 10.002), (-13.357, 10.002), (-14.261, 10.002), (-16.833, 10.002), (-17.249, 10.002), (-17.394, 10.002), (-17.384, 5.989)]
486;14;115;;0;19,69;[1, 376, 378, 375, 366, 367, 396, 407, 0];[(-7.431, 6.003), (-7.431, 6.675), (-7.431, 7.095), (-7.418, 9.56), (-7.418, 10.002), (-8.468, 10.002), (-9.357, 10.002), (-12.352, 10.002), (-12.351, 6.003)]
487;8;121;;0;57,93;[215, 218, 534, 536, 540, 542, 544, 546, 548, 213];[(-31.779, 16.819), (-31.779, 12.83), (-27.98, 12.83), (-27.529, 12.83), (-25.42, 12.83), (-24.507, 12.83), (-19.376, 12.83), (-18.494, 12.83), (-17.256, 12.83), (-17.258, 16.819)]
488;8;122;;0;18,72;[211, 550, 552, 555, 557, 559, 209];[(-17.083, 16.819), (-17.077, 12.83), (-16.836, 12.83), (-14.737, 12.83), (-13.845, 12.83), (-12.387, 12.83), (-12.39, 16.819)]
489;8;123;;0;18,84;[207, 561, 563, 565, 567, 573, 205];[(-12.047, 16.819), (-12.051, 12.83), (-11.149, 12.83), (-10.215, 12.83), (-7.35, 12.83), (-7.322, 12.83), (-7.332, 16.819)]
490;2;124;;0;9,31;[203, 572, 569, 576, 586, 588, 201];[(-6.976, 16.819), (-6.973, 12.83), (-6.945, 12.83), (-6.15, 12.83), (-5.221, 12.83), (-4.644, 12.83), (-4.636, 16.819)]
491;8;125;;0;9,19;[196, 199, 590, 592, 594, 596, 197];[(-2.319, 16.819), (-4.418, 16.819), (-4.425, 12.83), (-3.812, 12.83), (-2.913, 12.83), (-2.111, 12.83), (-2.122, 16.819)]
492;100;;;0;0,00;[351, 361, 363, 359];[(-5.093, 9.894), (-6.192, 9.894), (-6.775, 9.894), (-4.224, 9.894)]
493;8;114;;0;8,48;[358, 359, 363, 373, 374, 379, 381, 382, 384, 386, 388, 391, 356, 355];[(-4.224, 9.519), (-4.224, 9.894), (-6.775, 9.894), (-6.775, 9.56), (-6.92, 9.56), (-6.917, 7.095), (-6.77, 7.095), (-6.77, 6.83), (-6.157, 6.83), (-5.155, 6.83), (-4.113, 6.83), (-4.113, 7.134), (-4.103, 9.349), (-4.103, 9.519)]
494;8;;;0;15,64;[8, 12, 13, 10, 14, 18, 404, 403, 393, 387, 385, 383, 380, 377, 6, 7];[(-6.917, 4.272), (-6.77, 4.272), (-6.77, 3.6), (-6.917, 3.6), (-6.917, 1.376), (-3.727, 1.376), (-3.706, 3.59), (-4.113, 3.59), (-4.113, 4.513), (-4.113, 6.675), (-5.155, 6.675), (-6.157, 6.675), (-6.77, 6.675), (-6.917, 6.675), (-6.917, 6.003), (-6.917, 5.258)]
495;15;;Вахтёр;0;8,97;[326, 327, 329, 333, 335, 343, 344, 345, 336, 347, 352, 353, 392, 390, 389, 394, 397, 399, 401];[(-2.091, 4.515), (-2.091, 6.636), (-2.091, 7.124), (-1.868, 7.124), (-1.868, 9.307), (-2.081, 9.307), (-2.081, 9.477), (-2.336, 9.477), (-3.435, 9.477), (-3.678, 9.477), (-3.678, 9.349), (-3.799, 9.349), (-3.803, 7.134), (-3.803, 6.83), (-3.803, 6.675), (-3.803, 4.513), (-3.402, 4.513), (-3.19, 4.513), (-2.2, 4.513)]
496;15;;;0;4,67;[22, 315, 319, 320, 325, 402, 400, 398, 405, 20];[(-1.785, 1.376), (-1.785, 3.59), (-1.953, 3.59), (-1.953, 4.348), (-2.091, 4.348), (-2.2, 4.349), (-3.19, 4.349), (-3.402, 4.349), (-3.402, 3.59), (-3.391, 1.376)]
497;1;;;0;8,45;[26, 28, 924, 926, 30, 601, 605, 321, 316, 24, 921, 920];[(-0.88, 1.376), (1.75, 1.376), (1.805, 1.376), (1.941, 1.376), (2.362, 1.376), (2.362, 3.583), (2.121, 3.583), (-1.227, 3.59), (-1.46, 3.59), (-1.46, 1.376), (-1.119, 1.376), (-1.009, 1.376)]
498;1;;;0;2,43;[321, 605, 606, 322];[(-1.227, 3.59), (2.121, 3.583), (2.121, 4.275), (-1.227, 4.348)]
499;1;;;0;9,89;[318, 322, 606, 603, 609, 615, 330, 324, 323, 317];[(-1.46, 4.348), (-1.227, 4.348), (2.121, 4.275), (2.463, 4.275), (2.463, 6.649), (2.427, 6.649), (-1.647, 6.636), (-1.785, 6.636), (-1.785, 4.515), (-1.785, 4.348)]
500;1;;;0;1,92;[330, 615, 616, 331];[(-1.647, 6.636), (2.427, 6.649), (2.427, 7.102), (-1.647, 7.124)]
501;1;;;0;11,66;[620, 627, 628, 633, 639, 338, 339, 342, 340, 334, 328, 331, 616, 611, 618];[(2.463, 9.406), (2.297, 9.406), (2.297, 9.583), (1.535, 9.583), (1.535, 10.033), (-1.214, 10.035), (-1.214, 9.58), (-1.646, 9.58), (-1.646, 9.307), (-1.785, 9.307), (-1.785, 7.124), (-1.647, 7.124), (2.427, 7.102), (2.463, 7.102), (2.463, 8.405)]
502;13;;;0;44,68;[46, 47, 48, 50, 665, 667, 666, 663, 661, 657, 654, 652, 650, 647, 648, 643, 645, 644, 630, 632, 621, 638, 634, 640, 631, 626, 623, 622, 619, 617, 612, 614, 613, 610, 604, 608, 607, 602, 32, 34, 38, 42, 43];[(7.834, 5.231), (7.834, 5.85), (7.985, 5.85), (7.985, 5.987), (8.001, 6.646), (7.84, 6.646), (7.84, 7.098), (8.001, 7.098), (8.001, 9.452), (7.84, 9.452), (7.84, 9.856), (7.059, 9.856), (6.015, 9.856), (5.309, 9.856), (5.309, 9.727), (5.153, 9.727), (5.153, 9.571), (4.609, 9.571), (4.609, 9.727), (4.425, 9.727), (4.425, 9.856), (4.221, 9.856), (2.917, 9.856), (2.917, 9.722), (2.707, 9.722), (2.707, 9.583), (2.707, 9.406), (2.707, 8.405), (2.532, 8.405), (2.532, 7.102), (2.602, 7.102), (2.739, 7.102), (2.739, 6.649), (2.602, 6.649), (2.602, 4.275), (2.807, 4.275), (2.807, 3.583), (2.602, 3.583), (2.602, 1.376), (7.995, 1.376), (7.995, 3.132), (7.834, 3.132), (7.834, 3.591)]
503;15;113;;0;19,22;[49, 52, 770, 768, 766, 662, 664, 660, 656, 51];[(8.563, 5.987), (13.11, 5.987), (13.104, 10.033), (10.12, 10.033), (9.226, 10.033), (8.357, 10.033), (8.357, 9.452), (8.357, 7.098), (8.357, 6.646), (8.354, 5.987)]
504;8;113а;;0;19,92;[56, 779, 778, 776, 774, 772, 54];[(18.182, 5.987), (18.18, 10.033), (17.931, 10.033), (15.083, 10.033), (14.172, 10.033), (13.255, 10.033), (13.259, 5.987)]
505;8;112;;0;39,90;[60, 62, 815, 814, 802, 800, 793, 791, 789, 787, 785, 781, 58];[(28.107, 6.013), (28.256, 6.013), (28.245, 7.453), (28.245, 7.853), (28.241, 9.068), (28.241, 9.335), (28.241, 10.033), (25.421, 10.033), (24.451, 10.033), (21.114, 10.033), (20.22, 10.033), (18.356, 10.033), (18.348, 5.987)]
506;2;;;0;1,46;[803, 812, 808, 805];[(28.712, 9.068), (28.73, 7.853), (29.927, 7.853), (29.927, 9.068)]
507;8;111;;0;20,04;[63, 65, 826, 824, 822, 817, 811, 810, 813, 64];[(28.745, 5.257), (28.745, 2.45), (32.75, 2.451), (32.75, 4.383), (32.75, 5.266), (32.75, 7.453), (30.236, 7.453), (29.927, 7.453), (28.73, 7.453), (28.745, 6.013)]
508;8;110;;0;19,59;[69, 843, 841, 839, 837, 835, 830, 828, 67];[(28.745, -2.675), (32.75, -2.698), (32.75, -1.223), (32.75, -0.828), (32.75, 0.18), (32.75, 1.073), (32.75, 2.075), (32.75, 2.197), (28.745, 2.211)]
509;20;109/1;;0;19,65;[73, 859, 861, 851, 849, 847, 845, 71];[(28.745, -7.825), (31.099, -7.825), (31.995, -7.825), (32.75, -7.819), (32.75, -4.847), (32.75, -3.929), (32.75, -2.923), (28.745, -2.914)]
510;20;109/2;;0;19,77;[77, 80, 857, 855, 853, 862, 860, 75];[(28.745, -12.9), (32.746, -12.9), (32.75, -10.194), (32.75, -9.305), (32.75, -7.957), (31.995, -7.964), (31.099, -7.964), (28.745, -7.964)]
511;20;109/4;;0;15,24;[96, 900, 902, 904, 906, 94];[(39.589, -5.241), (35.488, -5.245), (35.488, -6.089), (35.488, -6.957), (35.488, -8.96), (39.589, -8.958)]
512;20;109/3;;0;15,73;[88, 92, 908, 910, 912, 86];[(39.589, -12.9), (39.589, -9.06), (35.488, -9.071), (35.488, -10.689), (35.488, -11.57), (35.486, -12.9)]
513;20;109/5;;0;15,98;[100, 102, 888, 894, 896, 898, 98];[(39.589, -1.561), (39.589, -1.238), (35.488, -1.241), (35.488, -2.512), (35.488, -3.407), (35.488, -5.132), (39.589, -5.139)]
514;100;;;0;0,04;[913, 890, 915, 916];[(33.279, -1.098), (33.279, -1.223), (33.578, -1.223), (33.578, -1.098)]
515;1;;;0;0,13;[916, 915, 917, 918];[(33.578, -1.098), (33.578, -1.223), (34.62, -1.223), (34.62, -1.098)]
516;100;;;0;0,04;[914, 918, 917, 892];[(34.973, -1.112), (34.62, -1.098), (34.62, -1.223), (34.973, -1.241)]
517;9;;1;0;17,62;[104, 105, 106, 109, 113, 115, 876, 878, 882, 884, 886];[(39.589, -0.835), (40.237, -0.835), (41.523, -0.835), (41.523, 2.085), (40.246, 2.085), (39.599, 2.085), (35.585, 2.08), (35.488, 2.08), (35.488, 1.969), (35.488, -0.707), (35.488, -0.838)]
518;8;108;;0;30,24;[121, 863, 865, 867, 870, 871, 872, 874, 877, 116, 118];[(35.594, 9.964), (35.594, 9.209), (35.307, 9.209), (35.307, 8.281), (35.585, 8.281), (35.585, 6.408), (35.585, 5.519), (35.585, 2.503), (39.599, 2.486), (39.599, 2.785), (39.599, 9.964)]
519;1;;;0;1,91;[599, 754, 755, 600];[(-1.665, 12.361), (2.397, 12.382), (2.397, 12.856), (-1.665, 12.83)]
520;9;;1;0;25,94;[184, 185, 186, 189, 193, 195, 598, 600, 755, 753];[(2.54, 16.925), (2.54, 17.686), (2.54, 18.91), (-1.736, 18.91), (-1.736, 17.584), (-1.736, 16.819), (-1.741, 12.83), (-1.665, 12.83), (2.397, 12.856), (2.533, 12.856)]
521;2;101;;0;9,66;[180, 182, 751, 749, 747, 745, 178];[(3.109, 16.925), (2.942, 16.925), (2.95, 12.856), (4.13, 12.856), (5.009, 12.856), (5.318, 12.856), (5.321, 16.925)]
522;8;102;;0;11,05;[176, 743, 741, 739, 675, 756, 174];[(5.566, 16.925), (5.572, 12.856), (5.807, 12.856), (6.696, 12.856), (7.921, 12.856), (8.284, 12.856), (8.285, 16.925)]
523;8;;;0;9,22;[172, 674, 677, 757, 759, 170];[(8.39, 16.925), (8.395, 12.856), (10.655, 12.856), (10.655, 13.828), (10.655, 14.619), (10.664, 16.925)]
524;8;103;;0;8,57;[168, 760, 758, 679, 681, 683, 685, 166];[(10.76, 16.925), (10.764, 14.619), (10.764, 13.828), (10.764, 12.856), (11.359, 12.856), (12.249, 12.856), (12.87, 12.856), (12.867, 16.925)]
525;5;104;касса;0;13,16;[164, 687, 689, 691, 693, 162];[(12.972, 16.925), (12.985, 12.856), (14.77, 12.856), (15.659, 12.856), (16.216, 12.856), (16.208, 16.925)]
526;5;;Буфет;0;7,17;[160, 695, 697, 699, 701, 703, 158];[(16.313, 16.925), (16.319, 12.856), (16.875, 12.856), (17.873, 12.856), (17.931, 12.856), (18.085, 12.856), (18.07, 16.925)]
