ID;roomID;roomNo;Description;areClosed;Area (m2);Vertex_Indices;World_Coords_XY
350;1;;;0;14,76;[68, 70, 72, 75, 436, 433, 434, 575, 576, 438, 442, 469, 464, 553, 551, 549, 547, 545, 543, 461, 460, 459, 458, 66];[(35.095, 10.043), (33.207, 10.043), (33.14, 10.043), (33.14, 9.895), (33.139, 7.622), (33.139, 7.507), (33.139, 7.08), (33.139, 6.547), (33.139, 5.708), (33.139, 2.489), (33.267, 2.489), (34.969, 2.503), (35.095, 2.503), (35.095, 4.045), (35.095, 4.839), (35.095, 4.973), (35.095, 5.109), (35.095, 5.221), (35.095, 6.027), (35.095, 7.067), (35.095, 7.241), (35.095, 7.995), (35.095, 8.922), (35.095, 9.964)]
351;100;;;0;0,21;[432, 578, 575, 434];[(32.75, 7.08), (32.75, 6.547), (33.139, 6.547), (33.139, 7.08)]
352;100;;;0;1,25;[577, 437, 438, 576];[(32.75, 5.708), (32.75, 2.489), (33.139, 2.489), (33.139, 5.708)]
353;8;405;Мультимедийный класс;0;39,76;[24, 449, 447, 445, 440, 437, 577, 578, 432, 426, 425, 428, 19, 387, 18, 20, 22];[(28.786, -2.866), (32.75, -2.889), (32.75, -1.223), (32.75, -0.828), (32.75, 2.075), (32.75, 2.489), (32.75, 5.708), (32.75, 6.547), (32.75, 7.08), (30.245, 7.08), (29.935, 7.08), (28.601, 7.08), (28.601, 5.534), (28.786, 5.534), (28.786, 5.257), (28.786, 2.45), (28.786, 2.211)]
354;100;;;0;7,31;[41, 44, 43, 39];[(40.237, -12.832), (40.237, -1.561), (39.589, -1.561), (39.589, -12.832)]
355;1;;;0;29,03;[482, 481, 475, 473, 471, 465, 470, 444, 441, 446, 479, 480, 448, 450, 452, 454, 456, 33, 35, 485, 483, 477];[(34.973, -1.241), (34.973, -0.838), (35.095, -0.838), (35.095, -0.707), (35.095, 1.969), (35.095, 2.08), (34.969, 2.08), (33.267, 2.075), (33.139, 2.075), (33.139, -0.828), (33.279, -0.828), (33.279, -1.223), (33.139, -1.223), (33.139, -2.889), (33.139, -3.008), (33.139, -3.371), (33.139, -4.29), (33.14, -12.832), (35.085, -12.832), (35.095, -7.639), (35.095, -6.658), (35.095, -1.241)]
356;8;403;;0;47,91;[478, 484, 486, 37, 39, 43, 45];[(35.488, -1.152), (35.488, -6.658), (35.488, -7.639), (35.486, -12.832), (39.589, -12.832), (39.589, -1.561), (39.589, -1.149)]
357;1;;;0;0,41;[579, 582, 581, 580];[(-29.856, 12.361), (-29.856, 12.83), (-30.725, 12.83), (-30.725, 12.361)]
358;100;;;0;0,88;[579, 312, 311, 582];[(-29.856, 12.361), (-27.98, 12.361), (-27.98, 12.83), (-29.856, 12.83)]
359;100;;;0;0,49;[127, 580, 581, 125];[(-31.779, 12.361), (-30.725, 12.361), (-30.725, 12.83), (-31.779, 12.83)]
360;1;;;0;6,69;[129, 133, 243, 239, 242, 315, 312, 579, 580, 127];[(-31.779, 10.751), (-31.618, 10.751), (-28.063, 10.448), (-27.968, 10.448), (-27.968, 10.579), (-27.98, 12.246), (-27.98, 12.361), (-29.856, 12.361), (-30.725, 12.361), (-31.779, 12.361)]
361;18;419;;0;37,66;[189, 586, 122, 125, 581, 582, 311, 313];[(-22.338, 12.83), (-22.34, 16.819), (-31.779, 16.819), (-31.779, 12.83), (-30.725, 12.83), (-29.856, 12.83), (-27.98, 12.83), (-27.529, 12.83)]
362;8;422;;0;18,73;[317, 319, 321, 120, 587, 583];[(-18.986, 12.83), (-18.104, 12.83), (-17.497, 12.83), (-17.499, 16.819), (-22.19, 16.819), (-22.195, 12.83)]
363;100;;;0;0,58;[583, 587, 586, 189];[(-22.195, 12.83), (-22.19, 16.819), (-22.34, 16.819), (-22.338, 12.83)]
364;100;;;0;0,10;[595, 596, 590, 589];[(-14.653, 16.819), (-14.653, 17.584), (-14.789, 17.584), (-14.789, 16.819)]
365;14;;;0;0,33;[591, 594, 593, 592];[(-12.271, 12.957), (-11.9, 12.957), (-11.899, 13.837), (-12.272, 13.837)]
366;100;;;0;1,12;[116, 592, 593, 114];[(-12.274, 16.819), (-12.272, 13.837), (-11.899, 13.837), (-11.896, 16.819)]
367;100;;;0;0,05;[591, 332, 334, 594];[(-12.271, 12.957), (-12.271, 12.83), (-11.9, 12.83), (-11.9, 12.957)]
368;14;;;0;18,36;[114, 593, 594, 334, 336, 341, 112];[(-11.896, 16.819), (-11.899, 13.837), (-11.9, 12.957), (-11.9, 12.83), (-7.35, 12.83), (-7.29, 12.83), (-7.3, 16.819)]
369;14;;;0;0,12;[603, 602, 601, 604];[(-14.797, 13.066), (-14.648, 13.066), (-14.649, 13.884), (-14.795, 13.884)]
370;100;;;0;0,41;[589, 604, 601, 595];[(-14.789, 16.819), (-14.795, 13.884), (-14.649, 13.884), (-14.653, 16.819)]
371;14;423;;0;9,49;[595, 601, 602, 600, 328, 330, 332, 591, 592, 116];[(-14.653, 16.819), (-14.649, 13.884), (-14.648, 13.066), (-14.648, 12.83), (-14.101, 12.83), (-13.209, 12.83), (-12.271, 12.83), (-12.271, 12.957), (-12.272, 13.837), (-12.274, 16.819)]
372;100;;;0;0,04;[603, 598, 600, 602];[(-14.797, 13.066), (-14.797, 12.83), (-14.648, 12.83), (-14.648, 13.066)]
373;14;;;0;10,08;[118, 323, 325, 598, 603, 604, 589];[(-17.324, 16.819), (-17.318, 12.83), (-16.591, 12.83), (-14.797, 12.83), (-14.797, 13.066), (-14.795, 13.884), (-14.789, 16.819)]
374;1;;;0;0,14;[613, 612, 611, 614];[(-1.949, 10.675), (-1.832, 10.675), (-1.833, 11.84), (-1.948, 11.84)]
375;100;;;0;0,07;[613, 610, 607, 612];[(-1.949, 10.675), (-1.949, 10.096), (-1.831, 10.096), (-1.832, 10.675)]
376;100;;;0;0,06;[619, 618, 620, 621];[(2.746, 12.382), (2.643, 12.382), (2.643, 11.839), (2.746, 11.839)]
377;100;;;0;0,06;[606, 614, 611, 609];[(-1.948, 12.361), (-1.948, 11.84), (-1.833, 11.84), (-1.833, 12.361)]
378;1;;;0;11,32;[572, 574, 208, 204, 7, 365, 610, 613, 614, 606, 346, 344, 342, 339];[(-6.946, 12.254), (-6.951, 10.587), (-6.951, 10.448), (-6.951, 10.096), (-5.719, 10.096), (-4.837, 10.096), (-1.949, 10.096), (-1.949, 10.675), (-1.948, 11.84), (-1.948, 12.361), (-2.201, 12.361), (-5.4, 12.361), (-6.329, 12.361), (-6.945, 12.361)]
379;1;;;0;0,12;[621, 620, 622, 623];[(2.746, 11.839), (2.643, 11.839), (2.643, 10.677), (2.746, 10.677)]
380;100;;;0;0,06;[617, 623, 622, 356];[(2.754, 10.096), (2.746, 10.677), (2.643, 10.677), (2.64, 10.096)]
381;1;;;0;10,84;[611, 612, 607, 203, 355, 615, 616, 527, 356, 622, 620, 618, 392, 394, 350, 348, 609];[(-1.833, 11.84), (-1.832, 10.675), (-1.831, 10.096), (-1.394, 10.096), (-1.145, 10.096), (-1.145, 9.887), (1.954, 9.879), (1.954, 10.096), (2.64, 10.096), (2.643, 10.677), (2.643, 11.839), (2.643, 12.382), (2.533, 12.382), (2.397, 12.382), (-1.665, 12.361), (-1.741, 12.361), (-1.833, 12.361)]
382;1;;;0;0,43;[624, 627, 626, 625];[(7.2, 12.382), (7.2, 12.856), (6.288, 12.856), (6.288, 12.382)]
383;1;;;0;11,24;[617, 202, 199, 359, 361, 367, 369, 371, 624, 625, 390, 619, 621, 623];[(2.754, 10.096), (5.544, 10.096), (6.442, 10.096), (7.921, 10.095), (7.921, 10.511), (7.921, 10.623), (7.308, 12.239), (7.308, 12.382), (7.2, 12.382), (6.288, 12.382), (3.116, 12.382), (2.746, 12.382), (2.746, 11.839), (2.746, 10.677)]
384;100;;;0;1,50;[391, 390, 625, 626];[(3.116, 12.856), (3.116, 12.382), (6.288, 12.382), (6.288, 12.856)]
385;100;;;0;0,05;[627, 624, 371, 373];[(7.2, 12.856), (7.2, 12.382), (7.308, 12.382), (7.308, 12.856)]
386;1;;;0;0,35;[633, 632, 631, 634];[(10.456, 10.139), (10.456, 10.511), (9.513, 10.511), (9.513, 10.139)]
387;1;;;0;17,18;[360, 631, 632, 396, 401, 381, 376, 374, 370, 368, 366];[(8.357, 10.511), (9.513, 10.511), (10.456, 10.511), (17.539, 10.511), (17.539, 10.632), (17.539, 12.242), (17.539, 12.382), (17.481, 12.382), (8.357, 12.382), (8.357, 12.239), (8.357, 10.623)]
388;100;;;0;0,43;[360, 363, 634, 631];[(8.357, 10.511), (8.357, 10.139), (9.513, 10.139), (9.513, 10.511)]
389;8;407;Мультимедийный класс;0;40,74;[12, 398, 397, 633, 634, 363, 364, 10, 8];[(18.168, 5.987), (18.166, 10.139), (17.539, 10.139), (10.456, 10.139), (9.513, 10.139), (8.357, 10.139), (8.357, 9.611), (8.354, 5.987), (8.522, 5.987)]
